days_since_halving,index_value,Era
240,1.6385720782272226,5th Era
241,1.6397212771070206,5th Era
242,1.5634764883069363,5th Era
243,1.5119946375876696,5th Era
244,1.510988102147642,5th Era
245,1.497867243468467,5th Era
246,1.473824895017812,5th Era
247,1.463624304341657,5th Era
248,1.5291091441849252,5th Era
249,1.5294342373378076,5th Era
250,1.4775513197683405,5th Era
251,1.4605189761716468,5th Era
252,1.472107982297974,5th Era
253,1.4444979647249945,5th Era
254,1.4288758538724073,5th Era
255,1.4447552850073568,5th Era
256,1.4616157207064533,5th Era
257,1.494924075043445,5th Era
258,1.5157407133759973,5th Era
259,1.5167840751703259,5th Era
260,1.527316103035188,5th Era
261,1.5825027159436296,5th Era
262,1.4965325202239352,5th Era
263,1.466840885237475,5th Era
264,1.4279767028436599,5th Era
265,1.462578621558612,5th Era
266,1.4620819299732948,5th Era
267,1.459142165665057,5th Era
268,1.4610300578870061,5th Era
269,1.494830307099301,5th Era
270,1.5465204278727225,5th Era
271,1.5454342051534307,5th Era
272,1.618527091276595,5th Era
273,1.6148924229466561,5th Era
274,1.5640794811754664,5th Era
275,1.5953804897379031,5th Era
276,1.6396762499259219,5th Era
277,1.605451105045938,5th Era
278,1.6103997624545416,5th Era
279,1.62100188417864,5th Era
280,1.6208357013865433,5th Era
281,1.6018535725354621,5th Era
282,1.576867045874961,5th Era
283,1.5642784672747554,5th Era
284,1.6047597598736023,5th Era
285,1.6220596361030104,5th Era
286,1.581911482751263,5th Era
287,1.5548973403480835,5th Era
288,1.5044682901105921,5th Era
289,1.5689933237533236,5th Era
290,1.500214072525946,5th Era
291,1.4946916667066394,5th Era
292,1.494620025521592,5th Era
293,1.4849845182315986,5th Era
294,1.4948764174084677,5th Era
295,1.481411278736355,5th Era
296,1.508260166742924,5th Era
297,1.4803505868929436,5th Era
298,1.5124280435473187,5th Era
299,1.4943560517382426,5th Era
300,1.509376871780692,5th Era
301,1.5118067922342195,5th Era
302,1.493983146217802,5th Era
303,1.4792146950151197,5th Era
304,1.4772356653029055,5th Era
305,1.494899782028213,5th Era
306,1.5196364155702446,5th Era
307,1.4795608317990308,5th Era
308,1.4947513934829424,5th Era
309,1.479909908501983,5th Era
310,1.429446043433745,5th Era
311,1.376106628078424,5th Era
312,1.3015762762768803,5th Era
313,1.3023330733310197,5th Era
314,1.301519179954456,5th Era
315,1.330187413649549,5th Era
316,1.4602160097778614,5th Era
317,1.3339540688711624,5th Era
318,1.349138750716992,5th Era
319,1.3961836446733387,5th Era
320,1.3965356612953315,5th Era
321,1.3359224220352812,5th Era
322,1.3327558197631573,5th Era
323,1.2461151677695748,5th Era
324,1.2273476530084735,5th Era
325,1.2826569688537242,5th Era
326,1.2885567674383231,5th Era
327,1.257272934192388,5th Era
328,1.3020627555118454,5th Era
329,1.302272263426649,5th Era
330,1.2735679770401607,5th Era
331,1.301035795371113,5th Era
332,1.274929469021222,5th Era
333,1.3374938861288894,5th Era
334,1.301732710916368,5th Era
335,1.302062136581521,5th Era
336,1.2993767526366045,5th Era
337,1.321345065570252,5th Era
338,1.3488294402873817,5th Era
339,1.355965397462355,5th Era
340,1.3456866668327463,5th Era
341,1.3485026450761075,5th Era
342,1.301680875501701,5th Era
343,1.2736321910613155,5th Era
344,1.2724679831211512,5th Era
345,1.2733156082003936,5th Era
346,1.317234439820863,5th Era
347,1.2759590596158332,5th Era
348,1.2821449587428784,5th Era
349,1.2991483673469073,5th Era
350,1.2868615172798383,5th Era
351,1.2017242470441822,5th Era
352,1.2315659726343053,5th Era
353,1.1831246171335696,5th Era
354,1.2852423955512526,5th Era
355,1.2299189990411223,5th Era
356,1.2878367967384847,5th Era
357,1.3175886226989912,5th Era
358,1.2888213601519969,5th Era
359,1.306799584016929,5th Era
360,1.2972561426126874,5th Era
361,1.3023647935101443,5th Era
362,1.3158392161371228,5th Era
363,1.3035562343845815,5th Era
364,1.3170029598795439,5th Era
365,1.3161482171015708,5th Era
366,1.3479983715943167,5th Era
367,1.4435629157374332,5th Era
368,1.4454560688671394,5th Era
369,1.4457260772211515,5th Era
370,1.4640552345800086,5th Era
371,1.4621105555007976,5th Era
372,1.4490966170351596,5th Era
373,1.4672216821195516,5th Era
374,1.459703380736691,5th Era
375,1.4599080919414806,5th Era
376,1.4941972961100383,5th Era
377,1.4949017935517674,5th Era
378,1.4855398534651512,5th Era
379,1.465439162785329,5th Era
380,1.4657498658081691,5th Era
381,1.4919974630046002,5th Era
382,1.5005993566528744,5th Era
383,1.589572602306475,5th Era
384,1.5884698232010055,5th Era
385,1.6061780387119255,5th Era
386,1.6041063241836349,5th Era
387,1.5893230186531673,5th Era
388,1.6076636262230257,5th Era
389,1.6020635446480092,5th Era
390,1.6023074031958158,5th Era
391,1.6021370426240296,5th Era
392,1.5981170901671624,5th Era
393,1.637171284170563,5th Era
394,1.6348953226352259,5th Era
395,1.6541623141681043,5th Era
396,1.6947837944854238,5th Era
397,1.7169272647008718,5th Era
398,1.6663416250913117,5th Era
399,1.6735484497884265,5th Era
400,1.6777437142596752,5th Era
401,1.6952668696036046,5th Era
402,1.6882081239865983,5th Era
403,1.665315902811228,5th Era
404,1.6385753276114259,5th Era
405,1.6049681846603379,5th Era
406,1.6202121290847276,5th Era
407,1.6374010620534902,5th Era
408,1.6374779641462949,5th Era
409,1.6370526042808626,5th Era
410,1.6206196947033336,5th Era
411,1.5681950583674507,5th Era
412,1.6185151768678505,5th Era
413,1.6380057569804123,5th Era
414,1.6383364205062139,5th Era
415,1.698872293475716,5th Era
416,1.6980902750108584,5th Era
417,1.6777085899637663,5th Era
418,1.6394720029188754,5th Era
419,1.638375103651488,5th Era
420,1.6305860202517097,5th Era
421,1.6279045046213207,5th Era
422,1.662791131285489,5th Era
423,1.6194171130830575,5th Era
424,1.6206504864869717,5th Era
425,1.6201845866852924,5th Era
426,1.6002745265453802,5th Era
427,1.5679019948588553,5th Era
428,1.5616291360212342,5th Era
429,1.6277760765790112,5th Era
430,1.639272552621843,5th Era
431,1.6586594619050707,5th Era
432,1.6577377199194834,5th Era
433,1.6579766270246954,5th Era
434,1.6586430602514746,5th Era
435,1.6767778734884753,5th Era
436,1.6581708164139703,5th Era
437,1.6369719886061116,5th Era
438,1.6826114465283657,5th Era
439,1.6971241247744966,5th Era
440,1.6755161840222208,5th Era
441,1.6766652281694376,5th Era
442,1.6912199936776267,5th Era
443,1.6759028607423792,5th Era
444,1.680054954823502,5th Era
445,1.7183494118537228,5th Era
446,1.7948538419248856,5th Era
447,1.81858966513239,5th Era
448,1.817828380833399,5th Era
449,1.8381925810988273,5th Era
450,1.859053318216992,5th Era
451,1.8188188240849927,5th Era
452,1.842174624073326,5th Era
453,1.8561938601183428,5th Era
454,1.8204043688434808,5th Era
455,1.8200357958353108,5th Era
456,1.817655235075153,5th Era
457,1.8177127955953205,5th Era
458,1.8549581657257121,5th Era
459,1.8368089623586692,5th Era
460,1.8355517601372664,5th Era
461,1.81748255351465,5th Era
462,1.8217732879884347,5th Era
463,1.8428678260366347,5th Era
464,1.821861021361916,5th Era
465,1.8202903309312133,5th Era
466,1.8180320089101212,5th Era
467,1.7967607662543095,5th Era
468,1.7558661829313562,5th Era
469,1.7382672086226898,5th Era
470,1.7659895620495445,5th Era
471,1.7791229540677882,5th Era
472,1.7591027243301356,5th Era
473,1.776789122547121,5th Era
474,1.8173833699301676,5th Era
475,1.8058681712450233,5th Era
476,1.7987230848477658,5th Era
477,1.8396962723219157,5th Era
478,1.8379484130858583,5th Era
479,1.8592035635532358,5th Era
480,1.9052547648737856,5th Era
481,1.8366783680602246,5th Era
482,1.8173793468830592,5th Era
483,1.817802385759775,5th Era
484,1.8193871568553572,5th Era
485,1.7989749894897895,5th Era
486,1.753483455915063,5th Era
487,1.7694348377002223,5th Era
488,1.7363472867564538,5th Era
489,1.8020366830719308,5th Era
490,1.7789493441117987,5th Era
491,1.7565123461900118,5th Era
492,1.700287941860161,5th Era
493,1.7348386440907704,5th Era
494,1.718299742695191,5th Era
495,1.7367420095708292,5th Era
496,1.6771944135967853,5th Era
497,1.6776646459107352,5th Era
498,1.679840186000941,5th Era
499,1.680337805981745,5th Era
500,1.716907923128235,5th Era
501,1.731624848381412,5th Era
502,1.7159597218712803,5th Era
503,1.7155272443071177,5th Era
504,1.7010982763873594,5th Era
505,1.718231660359509,5th Era
506,1.7356305654408186,5th Era
507,1.7191959538048973,5th Era
508,1.7582145593146463,5th Era
509,1.7793053837808999,5th Era
510,1.797187982910715,5th Era
511,1.7961545240015766,5th Era
512,1.7917365993461312,5th Era
513,1.7798689198412507,5th Era
514,1.8062421598935317,5th Era
515,1.7994755493896342,5th Era
516,1.8110060666003072,5th Era
517,1.7898558248229124,5th Era
518,1.795253670914437,5th Era
519,1.7807965416649196,5th Era
520,1.7394693260452225,5th Era
521,1.735501982665928,5th Era
522,1.7549517133770804,5th Era
523,1.6957097142507005,5th Era
524,1.6961736025288254,5th Era
525,1.6963315844941242,5th Era
526,1.7338724938544088,5th Era
527,1.7641097159218124,5th Era
528,1.7593055787439522,5th Era
529,1.8218172320414658,5th Era
530,1.86030139121611,5th Era
531,1.8943238364148587,5th Era
532,1.8882799817972593,5th Era
533,1.9056121971361166,5th Era
534,1.9290933305151372,5th Era
535,1.88305234154494,5th Era
536,1.9048111465637838,5th Era
537,1.881361733363888,5th Era
538,1.7597279986903436,5th Era
539,1.7166725748723881,5th Era
540,1.7780583939098493,5th Era
541,1.783814600659192,5th Era
542,1.7554281349942742,5th Era
543,1.7165429089694302,5th Era
544,1.6754702284456355,5th Era
545,1.6555621798292774,5th Era
546,1.6583629942796914,5th Era
547,1.6811402491473075,5th Era
548,1.7158852954997732,5th Era
549,1.6843210868168923,5th Era
550,1.6592069057769874,5th Era
551,1.6987628975408817,5th Era
552,1.7161624215525155,5th Era
553,1.7239426851951714,5th Era
554,1.775088611480879,5th Era
555,1.7612590775802859,5th Era
556,1.7513763076257014,5th Era
557,1.7148154744340773,5th Era
558,1.6644818941991222,5th Era
559,1.6970699683711132,5th Era
560,1.6984972216991403,5th Era
561,1.700158275957203,5th Era
562,1.6424925376344452,5th Era
563,1.5645096377509125,5th Era
564,1.6031734414522087,5th Era
565,1.5654750143243688,5th Era
566,1.6025580699771909,5th Era
567,1.5831727080197742,5th Era
568,1.6193293797095762,5th Era
569,1.6386596568681229,5th Era
570,1.5921846430079518,5th Era
571,1.5739727729455655,5th Era
572,1.543773615093111,5th Era
573,1.4644231886578543,5th Era
574,1.4780215520822906,5th Era
575,1.4566495785161857,5th Era
576,1.4251022356846446,5th Era
577,1.4409276651487917,5th Era
578,1.4092661296724018,5th Era
579,1.3490654074735526,5th Era
580,1.3134849599157512,5th Era
581,1.3141400976641104,5th Era
582,1.3476844191872732,5th Era
583,1.3663508935729194,5th Era
584,1.350427982582682,5th Era
585,1.3959399408581128,5th Era
586,1.4115578739310106,5th Era
587,1.4100925563880342,5th Era
588,1.40711379946936,5th Era
589,1.4071374735542679,5th Era
590,1.336193668249942,5th Era
591,1.4152146690200462,5th Era
592,1.4452451683591059,5th Era
593,1.4274735124899365,5th Era
594,1.3794890823011767,5th Era
595,1.379178688743499,5th Era
596,1.3935183759639647,5th Era
597,1.4072134472515858,5th Era
598,1.432305501532394,5th Era
599,1.427254411155105,5th Era
600,1.429187640023315,5th Era
601,1.3952908376804163,5th Era
602,1.395223993205383,5th Era
603,1.3638634125992242,5th Era
604,1.3329172058452399,5th Era
605,1.359297099398508,5th Era
606,1.3323196286170482,5th Era
607,1.31886361916722,5th Era
608,1.363260110265532,5th Era
609,1.3635247029792057,5th Era
610,1.3648099117977868,5th Era
611,1.3656405162931087,5th Era
612,1.348805456737312,5th Era
613,1.3569018390431462,5th Era
614,1.3514588110379415,5th Era
615,1.3495452332075306,5th Era
616,1.3567845517466757,5th Era
617,1.3556065726067938,5th Era
618,1.3478521493051812,5th Era
619,1.3640371772877948,5th Era
620,1.3506945868199098,5th Era
621,1.3685926592078341,5th Era
622,1.3948422679278198,5th Era
623,1.39725563199517,5th Era
624,1.41164251265287,5th Era
625,1.45773611070064,5th Era
626,1.4439887398006086,5th Era
627,1.4107230916559992,5th Era
628,1.4105892479733513,5th Era
629,1.3967024630177527,5th Era
630,1.3956487341404908,5th Era
631,1.398728376702039,5th Era
632,1.4111773865140964,5th Era
633,1.4773012719172898,5th Era
634,1.5022895006361832,5th Era
635,1.4778856968760885,5th Era
636,1.4775403337550828,5th Era
637,1.472565681272855,5th Era
638,1.475243638053879,5th Era
639,1.429995498829216,5th Era
640,1.3680823511553806,5th Era
641,1.3903339794450147,5th Era
642,1.3803272686929724,5th Era
643,1.380577161811442,5th Era
644,1.3793194953922958,5th Era
645,1.333029077501372,5th Era
646,1.3630244525445232,5th Era
647,1.3792673505124666,5th Era
648,1.3787706589271491,5th Era
649,1.3022691687750272,5th Era
650,1.3010932011586995,5th Era
651,1.2144903039149046,5th Era
652,1.1889459662995532,5th Era
653,1.2156475488889196,5th Era
654,1.1733035854788425,5th Era
655,1.127942800935142,5th Era
656,0.9896968216225785,5th Era
657,1.0965293017862483,5th Era
658,1.0705103993446767,5th Era
659,1.0942216200717867,5th Era
660,1.0851412932827647,5th Era
661,1.0593580485622018,5th Era
662,1.040161924551465,5th Era
663,1.023091826204984,5th Era
664,1.066333083852835,5th Era
665,1.0820294663443484,5th Era
666,1.0603939831926377,5th Era
667,1.0599909048188831,5th Era
668,1.0457610777309954,5th Era
669,1.0247802681299005,5th Era
670,1.034299571251491,5th Era
671,1.047822889374096,5th Era
672,1.054475461965726,5th Era
673,1.0458160077972842,5th Era
674,1.000386367254996,5th Era
675,0.9894979902558705,5th Era
676,1.0571415043380055,5th Era
677,1.0458181740534196,5th Era
678,1.0144278847916905,5th Era
679,1.0353143075183169,5th Era
680,1.0162300551637125,5th Era
681,1.069418296787303,5th Era
682,1.0583787460564467,5th Era
683,1.1266414999281267,5th Era
684,1.0990888881427339,5th Era
685,1.057979690729801,5th Era
686,1.0427368294334791,5th Era
687,1.0240821147239967,5th Era
688,1.0603469444879847,5th Era
689,1.0801773173486326,5th Era
690,1.0882551317447353,5th Era
691,1.0867074964686156,5th Era
692,1.0962300489744092,5th Era
693,1.0971437448657797,5th Era
694,1.1214056588490093,5th Era
695,1.1508856196645305,5th Era
696,1.1471157150587141,5th Era
697,1.0991473770583882,5th Era
698,1.08301820753755,5th Era
699,1.0935163489671522,5th Era
700,1.0842424517191798,5th Era
701,1.0559845688291525,5th Era
702,1.0950505225087166,5th Era
703,1.0858363520370466,5th Era
704,1.1024820189135824,5th Era
705,1.0607407389068733,5th Era
706,1.0222751476419607,5th Era
707,1.0265465405431085,5th Era
708,1.0230854821691588,5th Era
709,1.032764005116697,5th Era
710,1.0563127566336568,5th Era
711,1.0561567861919121,5th Era
712,1.0345471433812443,5th Era
713,1.0341485522523417,5th Era
714,1.0427357463054114,5th Era
715,1.0635113805039733,5th Era
716,1.0623222606182525,5th Era
717,1.1125811050165386,5th Era
718,1.0975404792037091,5th Era
719,1.1095570114516036,5th Era
720,1.128430982228499,5th Era
721,1.1339578752926573,5th Era
722,1.0951331497070216,5th Era
723,1.155885338824896,5th Era
724,1.1471257726764854,5th Era
725,1.1597072335779606,5th Era
726,1.1600290773466395,5th Era
727,1.1905384740241904,5th Era
728,1.1739700187056217,5th Era
729,1.146488583907533,5th Era
730,1.1739102919293187,5th Era
731,1.174449225509275,5th Era
732,1.214828858802342,5th Era
733,1.2117874351883242,5th Era
734,1.2007300902106421,5th Era
735,1.201000098564654,5th Era
736,1.2141963120108228,5th Era
737,1.1890236420552633,5th Era
738,1.177258086053906,5th Era
739,1.1738213206951886,5th Era
740,1.1776111858039666,5th Era
741,1.2085587851511805,5th Era
742,1.2158073876451914,5th Era
743,1.2170817651830959,5th Era
744,1.2354774575518241,5th Era
745,1.2562586621233056,5th Era
746,1.2579543764795336,5th Era
747,1.2348034424285712,5th Era
748,1.2426994460418865,5th Era
749,1.245090373884978,5th Era
750,1.2711671463118794,5th Era
751,1.26307571544864,5th Era
752,1.2439578861239382,5th Era
753,1.2288754825142125,5th Era
754,1.2576732273796827,5th Era
755,1.2245010377140553,5th Era
756,1.2113274152247266,5th Era
757,1.2024231741129916,5th Era
758,1.1885741439071802,5th Era
759,1.1874037466637721,5th Era
760,1.1979687325684079,5th Era
761,1.2012394698676092,5th Era
762,1.1732481912148103,5th Era
763,1.1865585973058272,5th Era
764,1.187965735398312,5th Era
765,1.193354916465295,5th Era
766,1.1739336565490643,5th Era
767,1.1476790963864836,5th Era
768,1.1347039957987008,5th Era
769,1.1342302046353858,5th Era
770,1.1414015955714298,5th Era
771,1.1426208883104643,5th Era
772,1.1038363931959134,5th Era
773,1.034462968857128,5th Era
774,1.0019210049943035,5th Era
775,0.9869927150353495,5th Era
